Jahrgang,Geschlecht,Alter,qx
2021,Frau,31,0.000174
2021,Frau,32,0.000182
2021,Frau,33,0.000192
2021,Frau,34,0.000202
2021,Frau,35,0.000212
2021,Frau,36,0.000222
2021,Frau,37,0.000233
2021,Frau,38,0.000246
2021,Frau,39,0.00026
2021,Frau,40,0.000274
2021,Frau,41,0.000289
2021,Frau,42,0.000304
2021,Frau,43,0.000321
2021,Frau,44,0.000337
2021,Frau,45,0.000354
2021,Frau,46,0.000369
2021,Frau,47,0.000384
2021,Frau,48,0.0004
2021,Frau,49,0.000419
2021,Frau,50,0.000441
2021,Frau,51,0.000466
2021,Frau,52,0.000493
2021,Frau,53,0.000521
2021,Frau,54,0.000549
2021,Frau,55,0.000575
2021,Frau,56,0.000597
2021,Frau,57,0.00062
2021,Frau,58,0.000648
2021,Frau,59,0.000684
2021,Frau,60,0.00073
2021,Frau,61,0.000788
2021,Frau,62,0.000855
2021,Frau,63,0.00093
2021,Frau,64,0.00101
2021,Frau,65,0.001096
2021,Frau,66,0.001194
2021,Frau,67,0.001311
2021,Frau,68,0.001454
2021,Frau,69,0.00163
2021,Frau,70,0.001843
2021,Frau,71,0.0021
2021,Frau,72,0.002411
2021,Frau,73,0.002788
2021,Frau,74,0.003243
2021,Frau,75,0.003791
2021,Frau,76,0.00445
2021,Frau,77,0.005241
2021,Frau,78,0.006189
2021,Frau,79,0.007306
2021,Frau,80,0.008639
2021,Frau,81,0.01007
2021,Frau,82,0.011648
2021,Frau,83,0.013545
2021,Frau,84,0.015836
2021,Frau,85,0.018611
2021,Frau,86,0.021984
2021,Frau,87,0.026074
2021,Frau,88,0.031008
2021,Frau,89,0.03691
2021,Frau,90,0.043895
2021,Frau,91,0.052077
2021,Frau,92,0.061561
2021,Frau,93,0.072451
2021,Frau,94,0.084852
2021,Frau,95,0.098885
2021,Frau,96,0.114673
2021,Frau,97,0.132339
2021,Frau,98,0.15203
2021,Frau,99,0.17397
2021,Frau,100,0.198284
2021,Frau,101,0.225078
2021,Frau,102,0.254579
2021,Frau,103,0.287106
2021,Frau,104,0.322963
2021,Frau,105,0.361605
2021,Frau,106,0.402704
2021,Frau,107,0.448476
2021,Frau,108,0.497475
2021,Frau,109,0.549361
2021,Frau,110,0.603664
2021,Frau,111,0.659639
2021,Frau,112,0.716208
2021,Frau,113,0.771932
2021,Frau,114,0.825041
2021,Frau,115,0.873548
2021,Frau,116,0.915483
2021,Frau,117,0.949239
2021,Frau,118,0.973991
2021,Frau,119,0.990055
2021,Frau,120,1.0
2021,Mann,0,0.003521
2021,Mann,1,0.000213
2021,Mann,2,0.000146
2021,Mann,3,0.000127
2021,Mann,4,0.000108
2021,Mann,5,8.9e-05
2021,Mann,6,7.1e-05
2021,Mann,7,5.4e-05
2021,Mann,8,4.1e-05
2021,Mann,9,3.4e-05
2021,Mann,10,3.6e-05
2021,Mann,11,4.5e-05
2021,Mann,12,6.2e-05
2021,Mann,13,8.7e-05
2021,Mann,14,0.000121
2021,Mann,15,0.000164
2021,Mann,16,0.000213
2021,Mann,17,0.00026
2021,Mann,18,0.000299
2021,Mann,19,0.000325
2021,Mann,20,0.000338
2021,Mann,21,0.00034
2021,Mann,22,0.000338
2021,Mann,23,0.000334
2021,Mann,24,0.000332
2021,Mann,25,0.000332
2021,Mann,26,0.000338
2021,Mann,27,0.000347
2021,Mann,28,0.000357
2021,Mann,29,0.000366
2021,Mann,30,0.000372
2021,Mann,31,0.000374
2021,Mann,32,0.000373
2021,Mann,33,0.00037
2021,Mann,34,0.00037
2021,Mann,35,0.000373
2021,Mann,36,0.000381
2021,Mann,37,0.000393
2021,Mann,38,0.000408
2021,Mann,39,0.000425
2021,Mann,40,0.000442
2021,Mann,41,0.000458
2021,Mann,42,0.000471
2021,Mann,43,0.000483
2021,Mann,44,0.000497
2021,Mann,45,0.000515
2021,Mann,46,0.000543
2021,Mann,47,0.000579
2021,Mann,48,0.000619
2021,Mann,49,0.00066
2021,Mann,50,0.000701
2021,Mann,51,0.000738
2021,Mann,52,0.000773
2021,Mann,53,0.000806
2021,Mann,54,0.000843
2021,Mann,55,0.000886
2021,Mann,56,0.000931
2021,Mann,57,0.000978
2021,Mann,58,0.001032
2021,Mann,59,0.001095
2021,Mann,60,0.001171
2021,Mann,61,0.001259
2021,Mann,62,0.001358
2021,Mann,63,0.001467
2021,Mann,64,0.001582
2021,Mann,65,0.001703
2021,Mann,66,0.001834
2021,Mann,67,0.001983
2021,Mann,68,0.002162
2021,Mann,69,0.002382
2021,Mann,70,0.00266
2021,Mann,71,0.003009
2021,Mann,72,0.003437
2021,Mann,73,0.003957
2021,Mann,74,0.004583
2021,Mann,75,0.005336
2021,Mann,76,0.006237
2021,Mann,77,0.007315
2021,Mann,78,0.008732
2021,Mann,79,0.010378
2021,Mann,80,0.011895
2021,Mann,81,0.013693
2021,Mann,82,0.015846
2021,Mann,83,0.018441
2021,Mann,84,0.021577
2021,Mann,85,0.025353
2021,Mann,86,0.029878
2021,Mann,87,0.035294
2021,Mann,88,0.04178
2021,Mann,89,0.049554
2021,Mann,90,0.058835
2021,Mann,91,0.069841
2021,Mann,92,0.082729
2021,Mann,93,0.097635
2021,Mann,94,0.114688
2021,Mann,95,0.133947
2021,Mann,96,0.155499
2021,Mann,97,0.179735
2021,Mann,98,0.207246
2021,Mann,99,0.238797
2021,Mann,100,0.274825
2021,Mann,101,0.315494
2021,Mann,102,0.360316
2021,Mann,103,0.409474
2021,Mann,104,0.466888
2021,Mann,105,0.53587
2021,Mann,106,0.591054
2021,Mann,107,0.648068
2021,Mann,108,0.705759
2021,Mann,109,0.762581
2021,Mann,110,0.816644
2021,Mann,111,0.865869
2021,Mann,112,0.908261
2021,Mann,113,0.942298
2021,Mann,114,0.967318
2021,Mann,115,0.98378
2021,Mann,116,0.993197
2021,Mann,117,0.997707
2021,Mann,118,0.999426
2021,Mann,119,0.99991
2021,Mann,120,1.0
2022,Frau,0,0.004395
2022,Frau,1,0.000218
2022,Frau,2,0.000182
2022,Frau,3,0.000149
2022,Frau,4,0.00012
2022,Frau,5,9.3e-05
2022,Frau,6,7e-05
2022,Frau,7,5.1e-05
2022,Frau,8,3.9e-05
2022,Frau,9,3.3e-05
2022,Frau,10,3.4e-05
2022,Frau,11,4e-05
2022,Frau,12,5.2e-05
2022,Frau,13,6.8e-05
2022,Frau,14,8.6e-05
2022,Frau,15,0.000104
2022,Frau,16,0.000121
2022,Frau,17,0.000139
2022,Frau,18,0.000154
2022,Frau,19,0.000163
2022,Frau,20,0.000163
2022,Frau,21,0.000156
2022,Frau,22,0.000146
2022,Frau,23,0.000138
2022,Frau,24,0.000133
2022,Frau,25,0.000133
2022,Frau,26,0.000135
2022,Frau,27,0.000141
2022,Frau,28,0.000148
2022,Frau,29,0.000156
2022,Frau,30,0.000164
2022,Frau,31,0.000173
2022,Frau,32,0.000182
2022,Frau,33,0.000191
2022,Frau,34,0.000201
2022,Frau,35,0.000211
2022,Frau,36,0.00022
2022,Frau,37,0.000231
2022,Frau,38,0.000244
2022,Frau,39,0.000258
2022,Frau,40,0.000272
2022,Frau,41,0.000286
2022,Frau,42,0.000301
2022,Frau,43,0.000317
2022,Frau,44,0.000334
2022,Frau,45,0.000349
2022,Frau,46,0.000364
2022,Frau,47,0.000378
2022,Frau,48,0.000394
2022,Frau,49,0.000413
2022,Frau,50,0.000434
2022,Frau,51,0.000458
2022,Frau,52,0.000484
2022,Frau,53,0.000511
2022,Frau,54,0.000538
2022,Frau,55,0.000562
2022,Frau,56,0.000584
2022,Frau,57,0.000606
2022,Frau,58,0.000633
2022,Frau,59,0.000667
2022,Frau,60,0.000712
2022,Frau,61,0.000767
2022,Frau,62,0.000832
2022,Frau,63,0.000905
2022,Frau,64,0.000983
2022,Frau,65,0.001067
2022,Frau,66,0.001163
2022,Frau,67,0.001278
2022,Frau,68,0.00142
2022,Frau,69,0.001594
2022,Frau,70,0.001805
2022,Frau,71,0.00206
2022,Frau,72,0.00237
2022,Frau,73,0.002744
2022,Frau,74,0.003197
2022,Frau,75,0.003743
2022,Frau,76,0.004398
2022,Frau,77,0.005186
2022,Frau,78,0.006115
2022,Frau,79,0.007206
2022,Frau,80,0.008523
2022,Frau,81,0.009939
2022,Frau,82,0.011501
2022,Frau,83,0.01338
2022,Frau,84,0.015649
2022,Frau,85,0.018399
2022,Frau,86,0.021742
2022,Frau,87,0.025797
2022,Frau,88,0.03069
2022,Frau,89,0.036545
2022,Frau,90,0.043479
2022,Frau,91,0.051603
2022,Frau,92,0.061025
2022,Frau,93,0.071849
2022,Frau,94,0.084182
2022,Frau,95,0.098145
2022,Frau,96,0.113864
2022,Frau,97,0.131463
2022,Frau,98,0.151089
2022,Frau,99,0.17297
2022,Frau,100,0.197232
2022,Frau,101,0.223984
2022,Frau,102,0.253455
2022,Frau,103,0.285966
2022,Frau,104,0.321822
2022,Frau,105,0.360483
2022,Frau,106,0.401627
2022,Frau,107,0.447457
2022,Frau,108,0.496538
2022,Frau,109,0.548527
2022,Frau,110,0.602953
2022,Frau,111,0.659066
2022,Frau,112,0.715779
2022,Frau,113,0.771646
2022,Frau,114,0.824885
2022,Frau,115,0.873498
2022,Frau,116,0.915503
2022,Frau,117,0.949293
2022,Frau,118,0.974043
2022,Frau,119,0.990084
2022,Frau,120,1.0
2022,Mann,0,0.005903
2022,Mann,1,0.000164
2022,Mann,2,0.000145
2022,Mann,3,0.000126
2022,Mann,4,0.000107
2022,Mann,5,8.9e-05
2022,Mann,6,7e-05
2022,Mann,7,5.4e-05
2022,Mann,8,4.1e-05
2022,Mann,9,3.4e-05
2022,Mann,10,3.5e-05
2022,Mann,11,4.5e-05
2022,Mann,12,6.2e-05
2022,Mann,13,8.7e-05
2022,Mann,14,0.00012
2022,Mann,15,0.000163
2022,Mann,16,0.000212
2022,Mann,17,0.000259
2022,Mann,18,0.000298
2022,Mann,19,0.000324
2022,Mann,20,0.000336
2022,Mann,21,0.000339
2022,Mann,22,0.000337
2022,Mann,23,0.000333
2022,Mann,24,0.00033
2022,Mann,25,0.000331
2022,Mann,26,0.000337
2022,Mann,27,0.000346
2022,Mann,28,0.000355
2022,Mann,29,0.000364
2022,Mann,30,0.00037
2022,Mann,31,0.000372
2022,Mann,32,0.00037
2022,Mann,33,0.000368
2022,Mann,34,0.000367
2022,Mann,35,0.00037
2022,Mann,36,0.000378
2022,Mann,37,0.00039
2022,Mann,38,0.000405
2022,Mann,39,0.000421
2022,Mann,40,0.000437
2022,Mann,41,0.000453
2022,Mann,42,0.000466
2022,Mann,43,0.000478
2022,Mann,44,0.000491
2022,Mann,45,0.000509
2022,Mann,46,0.000536
2022,Mann,47,0.00057
2022,Mann,48,0.000609
2022,Mann,49,0.00065
2022,Mann,50,0.000689
2022,Mann,51,0.000725
2022,Mann,52,0.000758
2022,Mann,53,0.00079
2022,Mann,54,0.000826
2022,Mann,55,0.000866
2022,Mann,56,0.000909
2022,Mann,57,0.000955
2022,Mann,58,0.001006
2022,Mann,59,0.001067
2022,Mann,60,0.00114
2022,Mann,61,0.001224
2022,Mann,62,0.001319
2022,Mann,63,0.001424
2022,Mann,64,0.001535
2022,Mann,65,0.001653
2022,Mann,66,0.00178
2022,Mann,67,0.001927
2022,Mann,68,0.002103
2022,Mann,69,0.002321
2022,Mann,70,0.002597
2022,Mann,71,0.002942
2022,Mann,72,0.003367
2022,Mann,73,0.003882
2022,Mann,74,0.004503
2022,Mann,75,0.005249
2022,Mann,76,0.006144
2022,Mann,77,0.007214
2022,Mann,78,0.008604
2022,Mann,79,0.010212
2022,Mann,80,0.011709
2022,Mann,81,0.013486
2022,Mann,82,0.015614
2022,Mann,83,0.01818
2022,Mann,84,0.021282
2022,Mann,85,0.02502
2022,Mann,86,0.029501
2022,Mann,87,0.034868
2022,Mann,88,0.041298
2022,Mann,89,0.049009
2022,Mann,90,0.058219
2022,Mann,91,0.069147
2022,Mann,92,0.081951
2022,Mann,93,0.096769
2022,Mann,94,0.113731
2022,Mann,95,0.132902
2022,Mann,96,0.154371
2022,Mann,97,0.178531
2022,Mann,98,0.205973
2022,Mann,99,0.237462
2022,Mann,100,0.273441
2022,Mann,101,0.314077
2022,Mann,102,0.358895
2022,Mann,103,0.40808
2022,Mann,104,0.465534
2022,Mann,105,0.534562
2022,Mann,106,0.589912
2022,Mann,107,0.64712
2022,Mann,108,0.705024
2022,Mann,109,0.762065
2022,Mann,110,0.816336
2022,Mann,111,0.865738
2022,Mann,112,0.908262
2022,Mann,113,0.942376
2022,Mann,114,0.967422
2022,Mann,115,0.98387
2022,Mann,116,0.993256
2022,Mann,117,0.997737
2022,Mann,118,0.999437
2022,Mann,119,0.999912
2022,Mann,120,1.0
2023,Frau,0,0.002843
2023,Frau,1,0.000217
2023,Frau,2,0.000181
2023,Frau,3,0.000149
2023,Frau,4,0.00012
2023,Frau,5,9.3e-05
2023,Frau,6,7e-05
2023,Frau,7,5.1e-05
2023,Frau,8,3.9e-05
2023,Frau,9,3.3e-05
2023,Frau,10,3.3e-05
2023,Frau,11,4e-05
2023,Frau,12,5.2e-05
2023,Frau,13,6.8e-05
2023,Frau,14,8.6e-05
2023,Frau,15,0.000104
2023,Frau,16,0.000121
2023,Frau,17,0.000139
2023,Frau,18,0.000154
2023,Frau,19,0.000163
2023,Frau,20,0.000163
2023,Frau,21,0.000155
2023,Frau,22,0.000146
2023,Frau,23,0.000138
2023,Frau,24,0.000133
2023,Frau,25,0.000132
2023,Frau,26,0.000135
2023,Frau,27,0.00014
2023,Frau,28,0.000147
2023,Frau,29,0.000155
2023,Frau,30,0.000164
2023,Frau,31,0.000172
2023,Frau,32,0.000181
2023,Frau,33,0.00019
2023,Frau,34,0.0002
2023,Frau,35,0.000209
2023,Frau,36,0.000219
2023,Frau,37,0.00023
2023,Frau,38,0.000242
2023,Frau,39,0.000256
2023,Frau,40,0.000269
2023,Frau,41,0.000283
2023,Frau,42,0.000298
2023,Frau,43,0.000314
2023,Frau,44,0.00033
2023,Frau,45,0.000345
2023,Frau,46,0.000359
2023,Frau,47,0.000373
2023,Frau,48,0.000388
2023,Frau,49,0.000406
2023,Frau,50,0.000427
2023,Frau,51,0.00045
2023,Frau,52,0.000475
2023,Frau,53,0.000501
2023,Frau,54,0.000527
2023,Frau,55,0.00055
2023,Frau,56,0.00057
2023,Frau,57,0.000591
2023,Frau,58,0.000617
2023,Frau,59,0.00065
2023,Frau,60,0.000693
2023,Frau,61,0.000747
2023,Frau,62,0.00081
2023,Frau,63,0.00088
2023,Frau,64,0.000956
2023,Frau,65,0.001038
2023,Frau,66,0.001132
2023,Frau,67,0.001246
2023,Frau,68,0.001386
2023,Frau,69,0.001559
2023,Frau,70,0.001768
2023,Frau,71,0.002021
2023,Frau,72,0.002329
2023,Frau,73,0.002702
2023,Frau,74,0.003152
2023,Frau,75,0.003695
2023,Frau,76,0.004348
2023,Frau,77,0.005121
2023,Frau,78,0.006029
2023,Frau,79,0.007108
2023,Frau,80,0.00841
2023,Frau,81,0.009811
2023,Frau,82,0.011357
2023,Frau,83,0.013218
2023,Frau,84,0.015465
2023,Frau,85,0.01819
2023,Frau,86,0.021504
2023,Frau,87,0.025524
2023,Frau,88,0.030377
2023,Frau,89,0.036186
2023,Frau,90,0.043068
2023,Frau,91,0.051136
2023,Frau,92,0.060496
2023,Frau,93,0.071255
2023,Frau,94,0.08352
2023,Frau,95,0.097414
2023,Frau,96,0.113064
2023,Frau,97,0.130595
2023,Frau,98,0.150158
2023,Frau,99,0.17198
2023,Frau,100,0.19619
2023,Frau,101,0.222901
2023,Frau,102,0.252342
2023,Frau,103,0.284837
2023,Frau,104,0.32069
2023,Frau,105,0.359371
2023,Frau,106,0.400559
2023,Frau,107,0.446448
2023,Frau,108,0.495608
2023,Frau,109,0.5477
2023,Frau,110,0.602248
2023,Frau,111,0.658497
2023,Frau,112,0.715354
2023,Frau,113,0.771363
2023,Frau,114,0.824731
2023,Frau,115,0.873447
2023,Frau,116,0.915523
2023,Frau,117,0.949345
2023,Frau,118,0.974095
2023,Frau,119,0.990112
2023,Frau,120,1.0
2023,Mann,0,0.003767
2023,Mann,1,0.000163
2023,Mann,2,0.000145
2023,Mann,3,0.000126
2023,Mann,4,0.000107
2023,Mann,5,8.9e-05
2023,Mann,6,7e-05
2023,Mann,7,5.3e-05
2023,Mann,8,4e-05
2023,Mann,9,3.3e-05
2023,Mann,10,3.5e-05
2023,Mann,11,4.5e-05
2023,Mann,12,6.2e-05
2023,Mann,13,8.7e-05
2023,Mann,14,0.00012
2023,Mann,15,0.000163
2023,Mann,16,0.000212
2023,Mann,17,0.000259
2023,Mann,18,0.000297
2023,Mann,19,0.000323
2023,Mann,20,0.000335
2023,Mann,21,0.000338
2023,Mann,22,0.000336
2023,Mann,23,0.000332
2023,Mann,24,0.000329
2023,Mann,25,0.000329
2023,Mann,26,0.000335
2023,Mann,27,0.000344
2023,Mann,28,0.000354
2023,Mann,29,0.000362
2023,Mann,30,0.000368
2023,Mann,31,0.00037
2023,Mann,32,0.000368
2023,Mann,33,0.000366
2023,Mann,34,0.000365
2023,Mann,35,0.000368
2023,Mann,36,0.000375
2023,Mann,37,0.000387
2023,Mann,38,0.000401
2023,Mann,39,0.000417
2023,Mann,40,0.000433
2023,Mann,41,0.000448
2023,Mann,42,0.000462
2023,Mann,43,0.000473
2023,Mann,44,0.000485
2023,Mann,45,0.000502
2023,Mann,46,0.000529
2023,Mann,47,0.000562
2023,Mann,48,0.0006
2023,Mann,49,0.000639
2023,Mann,50,0.000677
2023,Mann,51,0.000712
2023,Mann,52,0.000744
2023,Mann,53,0.000775
2023,Mann,54,0.000808
2023,Mann,55,0.000847
2023,Mann,56,0.000888
2023,Mann,57,0.000932
2023,Mann,58,0.000981
2023,Mann,59,0.001039
2023,Mann,60,0.001109
2023,Mann,61,0.00119
2023,Mann,62,0.001281
2023,Mann,63,0.001383
2023,Mann,64,0.00149
2023,Mann,65,0.001603
2023,Mann,66,0.001728
2023,Mann,67,0.001872
2023,Mann,68,0.002046
2023,Mann,69,0.002262
2023,Mann,70,0.002535
2023,Mann,71,0.002877
2023,Mann,72,0.003298
2023,Mann,73,0.003808
2023,Mann,74,0.004425
2023,Mann,75,0.005165
2023,Mann,76,0.006053
2023,Mann,77,0.007102
2023,Mann,78,0.008462
2023,Mann,79,0.010048
2023,Mann,80,0.011526
2023,Mann,81,0.013282
2023,Mann,82,0.015385
2023,Mann,83,0.017923
2023,Mann,84,0.020993
2023,Mann,85,0.024693
2023,Mann,86,0.029131
2023,Mann,87,0.034449
2023,Mann,88,0.040824
2023,Mann,89,0.048472
2023,Mann,90,0.057612
2023,Mann,91,0.068461
2023,Mann,92,0.081182
2023,Mann,93,0.095911
2023,Mann,94,0.112784
2023,Mann,95,0.131866
2023,Mann,96,0.153253
2023,Mann,97,0.177336
2023,Mann,98,0.204709
2023,Mann,99,0.236136
2023,Mann,100,0.272064
2023,Mann,101,0.312668
2023,Mann,102,0.35748
2023,Mann,103,0.406691
2023,Mann,104,0.464183
2023,Mann,105,0.533254
2023,Mann,106,0.588769
2023,Mann,107,0.64617
2023,Mann,108,0.704287
2023,Mann,109,0.761545
2023,Mann,110,0.816022
2023,Mann,111,0.865601
2023,Mann,112,0.908257
2023,Mann,113,0.942449
2023,Mann,114,0.967521
2023,Mann,115,0.983958
2023,Mann,116,0.993314
2023,Mann,117,0.997765
2023,Mann,118,0.999447
2023,Mann,119,0.999914
2023,Mann,120,1.0
2024,Frau,0,0.002835
2024,Frau,1,0.000217
2024,Frau,2,0.000181
2024,Frau,3,0.000148
2024,Frau,4,0.000119
2024,Frau,5,9.3e-05
2024,Frau,6,7e-05
2024,Frau,7,5.1e-05
2024,Frau,8,3.9e-05
2024,Frau,9,3.3e-05
2024,Frau,10,3.3e-05
2024,Frau,11,4e-05
2024,Frau,12,5.2e-05
2024,Frau,13,6.8e-05
2024,Frau,14,8.6e-05
2024,Frau,15,0.000103
2024,Frau,16,0.000121
2024,Frau,17,0.000138
2024,Frau,18,0.000154
2024,Frau,19,0.000162
2024,Frau,20,0.000162
2024,Frau,21,0.000155
2024,Frau,22,0.000145
2024,Frau,23,0.000137
2024,Frau,24,0.000133
2024,Frau,25,0.000132
2024,Frau,26,0.000135
2024,Frau,27,0.00014
2024,Frau,28,0.000147
2024,Frau,29,0.000155
2024,Frau,30,0.000163
2024,Frau,31,0.000171
2024,Frau,32,0.00018
2024,Frau,33,0.000189
2024,Frau,34,0.000199
2024,Frau,35,0.000208
2024,Frau,36,0.000217
2024,Frau,37,0.000228
2024,Frau,38,0.000241
2024,Frau,39,0.000254
2024,Frau,40,0.000267
2024,Frau,41,0.000281
2024,Frau,42,0.000295
2024,Frau,43,0.000311
2024,Frau,44,0.000326
2024,Frau,45,0.000341
2024,Frau,46,0.000355
2024,Frau,47,0.000368
2024,Frau,48,0.000383
2024,Frau,49,0.0004
2024,Frau,50,0.00042
2024,Frau,51,0.000442
2024,Frau,52,0.000466
2024,Frau,53,0.000491
2024,Frau,54,0.000516
2024,Frau,55,0.000538
2024,Frau,56,0.000557
2024,Frau,57,0.000577
2024,Frau,58,0.000602
2024,Frau,59,0.000634
2024,Frau,60,0.000675
2024,Frau,61,0.000727
2024,Frau,62,0.000788
2024,Frau,63,0.000856
2024,Frau,64,0.000929
2024,Frau,65,0.00101
2024,Frau,66,0.001102
2024,Frau,67,0.001215
2024,Frau,68,0.001353
2024,Frau,69,0.001524
2024,Frau,70,0.001731
2024,Frau,71,0.001983
2024,Frau,72,0.002289
2024,Frau,73,0.00266
2024,Frau,74,0.003109
2024,Frau,75,0.003649
2024,Frau,76,0.004292
2024,Frau,77,0.005047
2024,Frau,78,0.005945
2024,Frau,79,0.007011
2024,Frau,80,0.008299
2024,Frau,81,0.009685
2024,Frau,82,0.011216
2024,Frau,83,0.013058
2024,Frau,84,0.015285
2024,Frau,85,0.017985
2024,Frau,86,0.021269
2024,Frau,87,0.025255
2024,Frau,88,0.030068
2024,Frau,89,0.035832
2024,Frau,90,0.042663
2024,Frau,91,0.050674
2024,Frau,92,0.059974
2024,Frau,93,0.070668
2024,Frau,94,0.082866
2024,Frau,95,0.09669
2024,Frau,96,0.112272
2024,Frau,97,0.129737
2024,Frau,98,0.149236
2024,Frau,99,0.171
2024,Frau,100,0.195159
2024,Frau,101,0.221828
2024,Frau,102,0.25124
2024,Frau,103,0.283718
2024,Frau,104,0.319569
2024,Frau,105,0.358269
2024,Frau,106,0.3995
2024,Frau,107,0.445446
2024,Frau,108,0.494687
2024,Frau,109,0.54688
2024,Frau,110,0.601549
2024,Frau,111,0.657933
2024,Frau,112,0.714933
2024,Frau,113,0.771082
2024,Frau,114,0.824578
2024,Frau,115,0.873398
2024,Frau,116,0.915543
2024,Frau,117,0.949398
2024,Frau,118,0.974146
2024,Frau,119,0.99014
2024,Frau,120,1.0
2024,Mann,0,0.003756
2024,Mann,1,0.000162
2024,Mann,2,0.000144
2024,Mann,3,0.000125
2024,Mann,4,0.000107
2024,Mann,5,8.8e-05
2024,Mann,6,7e-05
2024,Mann,7,5.3e-05
2024,Mann,8,4e-05
2024,Mann,9,3.3e-05
2024,Mann,10,3.5e-05
2024,Mann,11,4.5e-05
2024,Mann,12,6.2e-05
2024,Mann,13,8.6e-05
2024,Mann,14,0.00012
2024,Mann,15,0.000162
2024,Mann,16,0.000211
2024,Mann,17,0.000258
2024,Mann,18,0.000296
2024,Mann,19,0.000322
2024,Mann,20,0.000334
2024,Mann,21,0.000337
2024,Mann,22,0.000334
2024,Mann,23,0.000331
2024,Mann,24,0.000328
2024,Mann,25,0.000328
2024,Mann,26,0.000334
2024,Mann,27,0.000343
2024,Mann,28,0.000352
2024,Mann,29,0.00036
2024,Mann,30,0.000366
2024,Mann,31,0.000368
2024,Mann,32,0.000366
2024,Mann,33,0.000364
2024,Mann,34,0.000363
2024,Mann,35,0.000365
2024,Mann,36,0.000372
2024,Mann,37,0.000384
2024,Mann,38,0.000398
2024,Mann,39,0.000414
2024,Mann,40,0.000429
2024,Mann,41,0.000444
2024,Mann,42,0.000457
2024,Mann,43,0.000467
2024,Mann,44,0.000479
2024,Mann,45,0.000496
2024,Mann,46,0.000522
2024,Mann,47,0.000554
2024,Mann,48,0.000591
2024,Mann,49,0.000629
2024,Mann,50,0.000666
2024,Mann,51,0.000699
2024,Mann,52,0.00073
2024,Mann,53,0.000759
2024,Mann,54,0.000791
2024,Mann,55,0.000829
2024,Mann,56,0.000868
2024,Mann,57,0.000909
2024,Mann,58,0.000956
2024,Mann,59,0.001012
2024,Mann,60,0.001078
2024,Mann,61,0.001156
2024,Mann,62,0.001244
2024,Mann,63,0.001342
2024,Mann,64,0.001445
2024,Mann,65,0.001555
2024,Mann,66,0.001676
2024,Mann,67,0.001818
2024,Mann,68,0.001989
2024,Mann,69,0.002203
2024,Mann,70,0.002474
2024,Mann,71,0.002813
2024,Mann,72,0.003231
2024,Mann,73,0.003737
2024,Mann,74,0.004348
2024,Mann,75,0.005083
2024,Mann,76,0.005955
2024,Mann,77,0.006981
2024,Mann,78,0.008322
2024,Mann,79,0.009888
2024,Mann,80,0.011348
2024,Mann,81,0.013082
2024,Mann,82,0.015161
2024,Mann,83,0.017671
2024,Mann,84,0.020708
2024,Mann,85,0.024371
2024,Mann,86,0.028767
2024,Mann,87,0.034036
2024,Mann,88,0.040356
2024,Mann,89,0.047942
2024,Mann,90,0.057012
2024,Mann,91,0.067784
2024,Mann,92,0.080421
2024,Mann,93,0.095063
2024,Mann,94,0.111846
2024,Mann,95,0.130841
2024,Mann,96,0.152145
2024,Mann,97,0.176151
2024,Mann,98,0.203455
2024,Mann,99,0.234819
2024,Mann,100,0.270696
2024,Mann,101,0.311266
2024,Mann,102,0.356071
2024,Mann,103,0.405305
2024,Mann,104,0.462835
2024,Mann,105,0.531948
2024,Mann,106,0.587626
2024,Mann,107,0.645218
2024,Mann,108,0.703545
2024,Mann,109,0.76102
2024,Mann,110,0.815703
2024,Mann,111,0.865459
2024,Mann,112,0.908248
2024,Mann,113,0.942519
2024,Mann,114,0.967618
2024,Mann,115,0.984043
2024,Mann,116,0.99337
2024,Mann,117,0.997793
2024,Mann,118,0.999456
2024,Mann,119,0.999916
2024,Mann,120,1.0
2025,Frau,0,0.002828
2025,Frau,1,0.000216
2025,Frau,2,0.00018
2025,Frau,3,0.000148
2025,Frau,4,0.000119
2025,Frau,5,9.3e-05
2025,Frau,6,7e-05
2025,Frau,7,5.1e-05
2025,Frau,8,3.8e-05
2025,Frau,9,3.3e-05
2025,Frau,10,3.3e-05
2025,Frau,11,4e-05
2025,Frau,12,5.2e-05
2025,Frau,13,6.8e-05
2025,Frau,14,8.5e-05
2025,Frau,15,0.000103
2025,Frau,16,0.000121
2025,Frau,17,0.000138
2025,Frau,18,0.000153
2025,Frau,19,0.000162
2025,Frau,20,0.000162
2025,Frau,21,0.000154
2025,Frau,22,0.000145
2025,Frau,23,0.000137
2025,Frau,24,0.000132
2025,Frau,25,0.000132
2025,Frau,26,0.000134
2025,Frau,27,0.000139
2025,Frau,28,0.000146
2025,Frau,29,0.000154
2025,Frau,30,0.000162
2025,Frau,31,0.000171
2025,Frau,32,0.000179
2025,Frau,33,0.000188
2025,Frau,34,0.000198
2025,Frau,35,0.000207
2025,Frau,36,0.000216
2025,Frau,37,0.000227
2025,Frau,38,0.000239
2025,Frau,39,0.000252
2025,Frau,40,0.000265
2025,Frau,41,0.000278
2025,Frau,42,0.000292
2025,Frau,43,0.000307
2025,Frau,44,0.000322
2025,Frau,45,0.000337
2025,Frau,46,0.00035
2025,Frau,47,0.000363
2025,Frau,48,0.000377
2025,Frau,49,0.000394
2025,Frau,50,0.000413
2025,Frau,51,0.000434
2025,Frau,52,0.000457
